SubCard Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Save Time: 2025-05-15 12:23:16 User Name: tempuno,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total records: 3410,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE Name,NE Type (MPU Type),Subboard Full Name,Subboard Name,Subboard Type,Subrack ID,Slot Number,Subslot Number,Hardware Version,Software Version,SN(Bar Code),Subboard Status,SubCard Alias,Description,Remarks,PN(BOM Code),Manufactured On,Model,Rev (Issue Number),Custom Label,resId,nativeId,,Masterplan Assigned,Boq. Ph.,Actual Site name,Match,Region
C1_EO_WMG_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,NA,,NA,Normal,NA,CFCARD 7/0,,,NA,NULL,,,d894fa41-752e-11ec-b6db-ac8d34d0c456,"NE=167772381,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟย.วังม่วง,#N/A,C1
C1_EO_WMG_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,8,4,CR81L2XFC0 REV B,,033JUD10L6000054,Normal,NA,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2020-06-15,NULL,03033JUD00,,d894fa42-752e-11ec-b6db-ac8d34d0c456,"NE=167772381,FR=1,S=8,CP=-1,SS=4,SC=-1",,กฟย.วังม่วง,Ph#4,กฟย.วังม่วง,Match,C1
C1_EO_WMG_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,8,3,CR81L2XFC0 REV B,,033JUD10L6000007,Normal,NA,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2020-06-15,NULL,03033JUD00,,d894fa43-752e-11ec-b6db-ac8d34d0c456,"NE=167772381,FR=1,S=8,CP=-1,SS=3,SC=-1",,กฟย.วังม่วง,Ph#4,กฟย.วังม่วง,Match,C1
C1_EO_WMG_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,8,2,CR81E8GEB0 REV C,,033NRL10L8000071,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,NULL,03033NRL00,,d894fa44-752e-11ec-b6db-ac8d34d0c456,"NE=167772381,FR=1,S=8,CP=-1,SS=2,SC=-1",,กฟย.วังม่วง,Ph#4,กฟย.วังม่วง,Match,C1
C1_EO_WMG_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,8,1,CR81E8GEB0 REV C,,033NRL10L8000072,Normal,NA,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,NULL,03033NRL00,,d894fa45-752e-11ec-b6db-ac8d34d0c456,"NE=167772381,FR=1,S=8,CP=-1,SS=1,SC=-1",,กฟย.วังม่วง,Ph#4,กฟย.วังม่วง,Match,C1
New_C3_SS_DAA_NE08_1,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,0bf4e2c7-7534-11ec-b6db-ac8d34d0c456,"NE=167772382,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ด่านช้าง,#N/A,C3
New_C3_SS_DAA_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,0bf4e2c8-7534-11ec-b6db-ac8d34d0c456,"NE=167772382,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ด่านช้าง,#N/A,C3
New_C3_SS_DAA_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,6,NED2EM8T REV C,,210305645810L4000106,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-04-03,,0305645800,,0bf4e2c9-7534-11ec-b6db-ac8d34d0c456,"NE=167772382,FR=1,S=7,CP=-1,SS=6,SC=-1",,สฟฟ.ด่านช้าง,Ph#2,สฟฟ.ด่านช้าง,Match,C3
New_C3_SS_DAA_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,5,NED2EM8T REV C,,210305645810L6000281,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,0bf4e2ca-7534-11ec-b6db-ac8d34d0c456,"NE=167772382,FR=1,S=7,CP=-1,SS=5,SC=-1",,สฟฟ.ด่านช้าง,Ph#4,สฟฟ.ด่านช้าง,Match,C3
New_C3_SS_DAA_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,4,NED2EX1S REV E,,210305645210L4000033,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,0bf4e2cb-7534-11ec-b6db-ac8d34d0c456,"NE=167772382,FR=1,S=7,CP=-1,SS=4,SC=-1",,สฟฟ.ด่านช้าง,Ph#2,สฟฟ.ด่านช้าง,Match,C3
New_C3_SS_DAA_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,3,NED2EX1S REV E,,210305645210L4000042,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,0bf4e2cc-7534-11ec-b6db-ac8d34d0c456,"NE=167772382,FR=1,S=7,CP=-1,SS=3,SC=-1",,สฟฟ.ด่านช้าง,Ph#2,สฟฟ.ด่านช้าง,Match,C3
New_C1_EO_PMK_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,4d07936b-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟส.ป่าโมก,#N/A,C1
New_C1_EO_PMK_NE08_1,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,4d07936c-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟส.ป่าโมก,#N/A,C1
New_C1_EO_PMK_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,6,NED2EM8T REV C,,210305645810L6000055,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,4d07936d-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=7,CP=-1,SS=6,SC=-1",,กฟส.ป่าโมก,Ph#4,กฟส.ป่าโมก,Match,C1
New_C1_EO_PMK_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,5,NED2EM8T REV C,,210305645810L4000130,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-04-03,,0305645800,,4d07936e-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=7,CP=-1,SS=5,SC=-1",,กฟส.ป่าโมก,Ph#2,กฟส.ป่าโมก,Match,C1
New_C1_EO_PMK_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,4,NED2EX1S REV E,,210305645210L4000013,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,4d07936f-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=7,CP=-1,SS=4,SC=-1",,กฟส.ป่าโมก,Ph#2,กฟส.ป่าโมก,Match,C1
New_C1_EO_PMK_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,3,NED2EX1S REV E,,210305645210L4000133,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,4d079370-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=7,CP=-1,SS=3,SC=-1",,กฟส.ป่าโมก,Ph#2,กฟส.ป่าโมก,Match,C1
New_C1_EO_PMK_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,2,NED2EX1S REV E,,210305645210L6000025,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-06-15,,0305645200,,4d079371-76ab-11ec-b6db-ac8d34d0c456,"NE=167772383,FR=1,S=7,CP=-1,SS=2,SC=-1",,กฟส.ป่าโมก,Ph#4,กฟส.ป่าโมก,Match,C1
New_C1_EO_NNS_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,53eb16f0-774f-11ec-b6db-ac8d34d0c456,"NE=167772384,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟส.หนองเสือ,#N/A,C1
New_C1_EO_NNS_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,53eb16f1-774f-11ec-b6db-ac8d34d0c456,"NE=167772384,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟส.หนองเสือ,#N/A,C1
New_C1_EO_NNS_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,7,4,CR81L2XFC0 REV B,,033JUD10L6000044,Normal,,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2020-06-15,,03033JUD00,,53eb16f2-774f-11ec-b6db-ac8d34d0c456,"NE=167772384,FR=1,S=7,CP=-1,SS=4,SC=-1",,กฟส.หนองเสือ,Ph#4,กฟส.หนองเสือ,Match,C1
New_C1_EO_NNS_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,7,3,CR81L2XFC0 REV B,,033JUD10L6000022,Normal,,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2020-06-15,,03033JUD00,,53eb16f3-774f-11ec-b6db-ac8d34d0c456,"NE=167772384,FR=1,S=7,CP=-1,SS=3,SC=-1",,กฟส.หนองเสือ,Ph#4,กฟส.หนองเสือ,Match,C1
New_C1_EO_NNS_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,2,CR81E8GEB0 REV C,,033NRL10L8000016,Normal,,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,,03033NRL00,,53eb16f4-774f-11ec-b6db-ac8d34d0c456,"NE=167772384,FR=1,S=7,CP=-1,SS=2,SC=-1",,กฟส.หนองเสือ,Ph#4,กฟส.หนองเสือ,Match,C1
New_C1_EO_NNS_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,1,CR81E8GEB0 REV C,,033NRL10L8000015,Normal,,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,,03033NRL00,,53eb16f5-774f-11ec-b6db-ac8d34d0c456,"NE=167772384,FR=1,S=7,CP=-1,SS=1,SC=-1",,กฟส.หนองเสือ,Ph#4,กฟส.หนองเสือ,Match,C1
New_C3_SS_OYM_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,58dc5fba-78d4-11ec-b6db-ac8d34d0c456,"NE=167772387,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),#N/A,C3
New_C3_SS_OYM_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,58dc5fbb-78d4-11ec-b6db-ac8d34d0c456,"NE=167772387,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),#N/A,C3
New_C3_SS_OYM_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,7,4,CR81L2XFC0 REV B,,033JUD10L6000098,Normal,,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2020-06-15,,03033JUD00,,58dc5fbc-78d4-11ec-b6db-ac8d34d0c456,"NE=167772387,FR=1,S=7,CP=-1,SS=4,SC=-1",,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Ph#4,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Match,C3
New_C3_SS_OYM_NE8K_1,NetEngine 8000 M6,CR81L2XFC0,,ETH_2x10GE,1,7,3,CR81L2XFC0 REV B,,033JUD10L6000103,Normal,,2-port 10GE(SFP+)/GE(SFP) Physical Interface Card(PIC),,03033JUD,2020-06-15,,03033JUD00,,58dc5fbd-78d4-11ec-b6db-ac8d34d0c456,"NE=167772387,FR=1,S=7,CP=-1,SS=3,SC=-1",,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Ph#4,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Match,C3
New_C3_SS_OYM_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,2,CR81E8GEB0 REV C,,033NRL10L8000158,Normal,,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,,03033NRL00,,58dc5fbe-78d4-11ec-b6db-ac8d34d0c456,"NE=167772387,FR=1,S=7,CP=-1,SS=2,SC=-1",,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Ph#4,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Match,C3
New_C3_SS_OYM_NE8K_1,NetEngine 8000 M6,CR81E8GEB0,,ETH_8xGE,1,7,1,CR81E8GEB0 REV C,,033NRL10L8000157,Normal,,8-Port 100/1000Base-RJ45 Physical Interface Card(PIC),,03033NRL,2020-08-02,,03033NRL00,,58dc5fbf-78d4-11ec-b6db-ac8d34d0c456,"NE=167772387,FR=1,S=7,CP=-1,SS=1,SC=-1",,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Ph#4,สฟฟ.อ้อมใหญ่ 4 (แทรกกลาง),Match,C3
New_C1_SS_SMQ_NE08_1,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,a78b7e7e-79d3-11ec-b6db-ac8d34d0c456,"NE=167772388,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ศรีมหาโพธิ 2 (ช),#N/A,C1
New_C1_SS_SMQ_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,6,NED2EM8T REV C,,210305645810L6000218,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,a78b7e7f-79d3-11ec-b6db-ac8d34d0c456,"NE=167772388,FR=1,S=7,CP=-1,SS=6,SC=-1",,สฟฟ.ศรีมหาโพธิ 2 (ช),Ph#4,สฟฟ.ศรีมหาโพธิ 2 (ช),Match,C1
New_C1_SS_SMQ_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,5,NED2EM8T REV C,,210305645810L4000322,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-04-23,,0305645800,,a78b7e80-79d3-11ec-b6db-ac8d34d0c456,"NE=167772388,FR=1,S=7,CP=-1,SS=5,SC=-1",,สฟฟ.ศรีมหาโพธิ 2 (ช),Ph#3,สฟฟ.ศรีมหาโพธิ 2 (ช),Match,C1
New_C1_SS_SMQ_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,4,NED2EX1S REV E,,210305645210L4000362,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-23,,0305645200,,a78b7e81-79d3-11ec-b6db-ac8d34d0c456,"NE=167772388,FR=1,S=7,CP=-1,SS=4,SC=-1",,สฟฟ.ศรีมหาโพธิ 2 (ช),Ph#3,สฟฟ.ศรีมหาโพธิ 2 (ช),Match,C1
New_C1_SS_SMQ_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,a78b7e82-79d3-11ec-b6db-ac8d34d0c456,"NE=167772388,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ศรีมหาโพธิ 2 (ช),#N/A,C1
New_C1_SS_SMQ_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,3,NED2EX1S REV E,,210305645210L4000394,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-23,,0305645200,,a78b7e83-79d3-11ec-b6db-ac8d34d0c456,"NE=167772388,FR=1,S=7,CP=-1,SS=3,SC=-1",,สฟฟ.ศรีมหาโพธิ 2 (ช),Ph#3,สฟฟ.ศรีมหาโพธิ 2 (ช),Match,C1
New_C1_SS_TYA_NE08_2,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,cf847e44-79de-11ec-b6db-ac8d34d0c456,"NE=167772389,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ธัญบุรี,#N/A,C1
New_C1_SS_TYA_NE08_2,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,cf847e45-79de-11ec-b6db-ac8d34d0c456,"NE=167772389,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ธัญบุรี,#N/A,C1
New_C1_SS_TYA_NE08_2,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,8,3,NED2EX1S REV E,,210305645210L4000351,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-23,,0305645200,,cf847e46-79de-11ec-b6db-ac8d34d0c456,"NE=167772389,FR=1,S=8,CP=-1,SS=3,SC=-1",,สฟฟ.ธัญบุรี,Ph#3,สฟฟ.ธัญบุรี,Match,C1
New_C1_SS_TYA_NE08_2,NE08E-S6E,NED3EX2S,,ETH_2x10GE,1,8,2,NED3EX2S REV B,,210305714110L4000069,Normal,,"Finished Board Unit,NE08E-S6E,NED3EX2S,2 Channel 10GE Optical Interface Board(SFP+)",,03057141,2020-04-23,,0305714100,,cf847e47-79de-11ec-b6db-ac8d34d0c456,"NE=167772389,FR=1,S=8,CP=-1,SS=2,SC=-1",,สฟฟ.ธัญบุรี,Ph#3,สฟฟ.ธัญบุรี,Match,C1
New_C1_SS_TYA_NE08_2,NE08E-S6E,NED3EX2S,,ETH_2x10GE,1,8,1,NED3EX2S REV B,,210305714110L4000067,Normal,,"Finished Board Unit,NE08E-S6E,NED3EX2S,2 Channel 10GE Optical Interface Board(SFP+)",,03057141,2020-04-23,,0305714100,,cf847e48-79de-11ec-b6db-ac8d34d0c456,"NE=167772389,FR=1,S=8,CP=-1,SS=1,SC=-1",,สฟฟ.ธัญบุรี,Ph#3,สฟฟ.ธัญบุรี,Match,C1
New_C1_SS_TYA_NE8K_1,NetEngine 8000 M6,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,1fe37c51-79e0-11ec-b6db-ac8d34d0c456,"NE=3145804,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ธัญบุรี,#N/A,C1
New_C1_SS_TYA_NE8K_1,NetEngine 8000 M6,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,1fe81046-79e0-11ec-b6db-ac8d34d0c456,"NE=3145804,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.ธัญบุรี,#N/A,C1
New_C3_SS_SAD_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,c75e0020-7a63-11ec-b6db-ac8d34d0c456,"NE=167772390,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.สามพราน 4,#N/A,C3
New_C3_SS_SAD_NE08_1,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,c75e0021-7a63-11ec-b6db-ac8d34d0c456,"NE=167772390,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.สามพราน 4,#N/A,C3
New_C3_SS_SAD_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,8,6,NED2EM8T REV C,,210305645810L4000145,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-04-04,,0305645800,,c75e0022-7a63-11ec-b6db-ac8d34d0c456,"NE=167772390,FR=1,S=8,CP=-1,SS=6,SC=-1",,สฟฟ.สามพราน 4,Ph#2,สฟฟ.สามพราน 4,Match,C3
New_C3_SS_SAD_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,8,5,NED2EM8T REV C,,210305645810L6000366,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-14,,0305645800,,c75e0023-7a63-11ec-b6db-ac8d34d0c456,"NE=167772390,FR=1,S=8,CP=-1,SS=5,SC=-1",,สฟฟ.สามพราน 4,Ph#4,สฟฟ.สามพราน 4,Match,C3
New_C3_SS_SAD_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,8,3,NED2EX1S REV E,,210305645210L4000292,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-04,,0305645200,,c75e0024-7a63-11ec-b6db-ac8d34d0c456,"NE=167772390,FR=1,S=8,CP=-1,SS=3,SC=-1",,สฟฟ.สามพราน 4,Ph#2,สฟฟ.สามพราน 4,Match,C3
New_C3_SS_SAD_NE08_1,NE08E-S6E,NED3EX2S,,ETH_2x10GE,1,8,1,NED3EX2S REV B,,210305714110L4000009,Normal,,"Finished Board Unit,NE08E-S6E,NED3EX2S,2 Channel 10GE Optical Interface Board(SFP+)",,03057141,2020-04-03,,0305714100,,c75e0025-7a63-11ec-b6db-ac8d34d0c456,"NE=167772390,FR=1,S=8,CP=-1,SS=1,SC=-1",,สฟฟ.สามพราน 4,Ph#2,สฟฟ.สามพราน 4,Match,C3
New_C2_EO_HKLN_NE08_1,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,ec5ad125-7a80-11ec-b6db-ac8d34d0c456,"NE=167772391,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟย.เกาะล้าน,#N/A,C2
New_C2_EO_HKLN_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,ec5ad126-7a80-11ec-b6db-ac8d34d0c456,"NE=167772391,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,กฟย.เกาะล้าน,#N/A,C2
New_C2_EO_HKLN_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,6,NED2EM8T REV C,,210305645810L4000120,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-04-03,,0305645800,,ec5ad127-7a80-11ec-b6db-ac8d34d0c456,"NE=167772391,FR=1,S=7,CP=-1,SS=6,SC=-1",,กฟย.เกาะล้าน,Ph#2,กฟย.เกาะล้าน,Match,C2
New_C2_EO_HKLN_NE08_1,NE08E-S6E,NED2EM8T,,ETH_8xGE,1,7,5,NED2EM8T REV C,,210305645810L6000268,Normal,,"Finished Board Unit,NE08E-S6,NED2EM8T0,8 Channels GE/FE Electrical Interface Board",,03056458,2020-06-15,,0305645800,,ec5ad128-7a80-11ec-b6db-ac8d34d0c456,"NE=167772391,FR=1,S=7,CP=-1,SS=5,SC=-1",,กฟย.เกาะล้าน,Ph#4,กฟย.เกาะล้าน,Match,C2
New_C2_EO_HKLN_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,4,NED2EX1S REV E,,210305645210L4000023,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,ec5ad129-7a80-11ec-b6db-ac8d34d0c456,"NE=167772391,FR=1,S=7,CP=-1,SS=4,SC=-1",,กฟย.เกาะล้าน,Ph#2,กฟย.เกาะล้าน,Match,C2
New_C2_EO_HKLN_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,3,NED2EX1S REV E,,210305645210L4000015,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-03,,0305645200,,ec5ad12a-7a80-11ec-b6db-ac8d34d0c456,"NE=167772391,FR=1,S=7,CP=-1,SS=3,SC=-1",,กฟย.เกาะล้าน,Ph#2,กฟย.เกาะล้าน,Match,C2
New_C1_SS_GUN_NE08_1,NE08E-S6E,CFCARD 7/0,,CFCARD,1,7,15,,,,Normal,,CFCARD 7/0,,,,,,,c1de7cf4-7a87-11ec-b6db-ac8d34d0c456,"NE=167772392,FR=1,S=7,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.คลองหนึ่ง (ช),#N/A,C1
New_C1_SS_GUN_NE08_1,NE08E-S6E,CFCARD 8/0,,CFCARD,1,8,15,,,,Normal,,CFCARD 8/0,,,,,,,c1de7cf5-7a87-11ec-b6db-ac8d34d0c456,"NE=167772392,FR=1,S=8,CP=-1,SS=15,SC=-1",,#N/A,#N/A,สฟฟ.คลองหนึ่ง (ช),#N/A,C1
New_C1_SS_GUN_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,3,NED2EX1S REV E,,210305645210L4000406,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-23,,0305645200,,c1de7cf6-7a87-11ec-b6db-ac8d34d0c456,"NE=167772392,FR=1,S=7,CP=-1,SS=3,SC=-1",,สฟฟ.คลองหนึ่ง (ช),Ph#3,สฟฟ.คลองหนึ่ง (ช),Match,C1
New_C1_SS_GUN_NE08_1,NE08E-S6E,NED2EX1S,,ETH_1x10GE,1,7,4,NED2EX1S REV E,,210305645210L4000409,Normal,,"Finished Board Unit,NE08E-S6,NED2EX1S0,1 Channel 10GE Base LAN/WAN SFP+ Optical Interface Board",,03056452,2020-04-23,,0305645200,,c1de7cf7-7a87-11ec-b6db-ac8d34d0c456,"NE=167772392,FR=1,S=7,CP=-1,SS=4,SC=-1",,สฟฟ.คลองหนึ่ง (ช),Ph#3,สฟฟ.คลองหนึ่ง (ช),Match,C1
